2025-07-08 22:01:01,299 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:01:14,029 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:01:27,280 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:01:39,931 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:01:50,445 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:02:01,483 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:02:13,505 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:02:23,989 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:02:34,313 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:02:44,850 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:02:55,237 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:03:05,576 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:03:17,939 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:03:43,355 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:03:54,914 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:04:08,471 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:04:19,935 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:04:32,406 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:04:46,516 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:04:57,911 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:05:22,336 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:05:33,259 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:05:45,365 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:05:56,208 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:06:06,611 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:06:17,063 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:06:27,743 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:06:38,447 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:06:48,874 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:06:59,263 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:07:09,616 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:07:19,970 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:07:30,349 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:07:40,912 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:07:51,627 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:08:02,520 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:08:13,096 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:08:23,986 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:08:34,978 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:08:45,972 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:08:57,309 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
2025-07-08 22:09:09,364 - INFO - No sessions with status 1 found. Current counts - Total: 21, Status 0: 1, Status 1: 0, Status 2: 20, Status -1: 0
